timestamp,machine_id,energy_consumption_kwh,compressed_air_usage,cooling_water_usage,power_peak_kw,energy_cost
2026-01-23 18:25:00,M01,42.05,22.545,14.93,71.49,593.8885908087076
2026-01-23 18:30:00,M04,43.36,31.07,16.2,56.54,41.12
2026-01-23 18:35:00,M02,35.28,18.96,14.66,59.58,124.26
2026-01-23 18:40:00,M03,16.65,18.42,14.184999999999999,47.28,22.79
2026-01-23 18:45:00,M03,25.625,23.72,13.69,65.79,102.0
2026-01-23 18:50:00,M03,34.6,18.61,20.51,68.71,123.325
2026-01-23 18:55:00,M04,42.52,20.5,16.34,61.39,144.65
2026-01-23 19:00:00,M04,22.92,22.59,16.63,58.86,82.23
2026-01-23 19:05:00,M02,26.34,19.45,19.88,75.77,130.53
2026-01-23 19:10:00,M02,29.32,22.32,12.03,62.62,62.85
2026-01-23 19:15:00,M02,46.2,14.39,13.94,59.46,105.69
2026-01-23 19:20:00,M01,29.76,21.11,14.88,64.25,55.71
2026-01-23 19:25:00,M01,33.47,16.95,20.82,57.01,117.82
2026-01-23 19:30:00,M04,41.37,20.72,18.77,66.28,60.0
2026-01-23 19:35:00,M04,31.52,18.98,15.56,66.15,109.59
2026-01-23 19:40:00,M01,48.86,19.87,19.99,62.19,127.53
2026-01-23 19:45:00,M02,44.81,25.16,12.68,66.73,113.88
2026-01-23 19:50:00,M03,32.1,20.16,16.0,50.19,87.34
2026-01-23 19:55:00,M03,38.56,23.28,12.41,70.31,29.34
2026-01-23 20:00:00,M04,29.45,22.97,17.33,62.24,69.265
2026-01-23 20:05:00,M01,26.92,22.43,15.9,76.0,109.19
2026-01-23 20:10:00,M01,31.69,23.564999999999998,17.06,63.93,51.38
2026-01-23 20:15:00,M03,42.77,22.76,18.22,68.5,133.9
2026-01-23 20:20:00,M04,30.48,9.83,17.04,62.66,96.08
2026-01-23 20:25:00,M03,37.22,27.9,16.82,70.67,143.4
2026-01-23 20:30:00,M02,43.99,16.94,21.47,67.65,107.30000000000001
2026-01-23 20:35:00,M04,42.38,22.65,12.38,63.08,71.2
2026-01-23 20:40:00,M02,42.46,15.33,14.28,62.51,96.7
2026-01-23 20:45:00,M01,35.5,24.7,12.66,59.275,138.28
2026-01-23 20:50:00,M02,25.2,20.34,17.77,61.54,105.61
2026-01-23 20:55:00,M01,51.38,25.465,14.86,54.62,123.16
2026-01-23 21:00:00,M04,37.51,14.51,12.06,63.99,44.08
2026-01-23 21:05:00,M04,27.13,15.3,11.84,53.79,593.8885908087076
2026-01-23 21:10:00,M01,28.72,26.23,13.29,69.92,80.37
2026-01-23 21:15:00,M02,32.52,23.47,16.62,61.53,86.97
2026-01-23 21:20:00,M04,44.66,22.46,15.29,67.31,125.14
2026-01-23 21:25:00,M02,37.07,26.62,15.47,40.82,119.82
2026-01-23 21:30:00,M04,40.08,23.39,13.14,63.425,128.86
2026-01-23 21:35:00,M02,36.98,29.88,12.01,58.94,138.81
2026-01-23 21:40:00,M04,45.35,15.41,14.33,59.54,120.08
2026-01-23 21:45:00,M04,31.3,19.4,13.81,60.21,128.9
2026-01-23 21:50:00,M01,30.616666666666664,19.87,15.69,66.5,81.6
2026-01-23 21:55:00,M01,32.51333333333333,16.43,16.81,60.61,138.87
2026-01-23 22:00:00,M01,34.41,21.36,14.97,70.8,52.1
2026-01-23 22:05:00,M02,34.63,25.42,13.36,54.41,97.19
2026-01-23 22:10:00,M01,34.56,27.0,10.41,62.94,38.78
2026-01-23 22:15:00,M02,37.81,24.83,16.95,69.69,42.67
2026-01-23 22:20:00,M03,29.65,20.58,13.69,60.07,69.09
2026-01-23 22:25:00,M02,31.64,21.03,20.34,53.43,63.30500000000001
2026-01-23 22:30:00,M04,34.36,19.65,15.17,54.7,57.52
2026-01-23 22:35:00,M02,38.88,17.23,13.41,57.24,131.46
2026-01-23 22:40:00,M03,43.06,14.84,11.68,55.8,36.19
2026-01-23 22:45:00,M02,34.38,18.61,17.91,56.73,115.81
2026-01-23 22:50:00,M03,30.63,20.4,17.54,55.09,114.8
2026-01-23 22:55:00,M01,31.49,16.41,12.24,56.84,23.55
2026-01-23 23:00:00,M01,30.35,17.53,11.15,62.91,140.22
2026-01-23 23:05:00,M02,19.15,22.36,17.48,65.01,129.85
2026-01-23 23:10:00,M02,38.77,14.6,16.36,44.39,44.11
2026-01-23 23:15:00,M02,30.96,18.32,22.22,61.04,63.14
2026-01-23 23:20:00,M04,39.15,15.3,12.47,54.47,136.04
2026-01-23 23:25:00,M03,39.0,16.12,20.25,55.84,62.7
2026-01-23 23:30:00,M02,35.41,22.39,15.37,46.64,67.98
2026-01-23 23:35:00,M04,43.94,22.44,13.75,82.46,39.46
2026-01-23 23:40:00,M04,30.29,19.5,14.91,73.64999999999999,57.15
2026-01-23 23:45:00,M02,39.19,18.97,14.06,59.89,97.89
2026-01-23 23:50:00,M04,45.86,23.310000000000002,14.43,64.84,593.8885908087076
2026-01-23 23:55:00,M04,30.96,27.12,13.95,56.03,120.28
2026-01-24 00:00:00,M01,37.21,20.36,14.52,55.7,101.36
2026-01-24 00:05:00,M04,36.96,21.37,13.0,54.08,132.79
2026-01-24 00:10:00,M04,38.24,16.67,13.32,56.96,21.49
2026-01-24 00:15:00,M01,44.07,25.27,14.09,56.175,146.67
2026-01-24 00:20:00,M03,30.62,17.25,19.6,62.97,147.41
2026-01-24 00:25:00,M01,43.23,18.26,12.52,56.65,62.39
2026-01-24 00:30:00,M03,37.0,21.49,17.42,65.07,21.43
2026-01-24 00:35:00,M02,27.68,22.92,14.21,48.5,122.32
2026-01-24 00:40:00,M03,39.68,24.54,14.08,61.12,94.13
2026-01-24 00:45:00,M02,38.1,25.13,12.24,71.14,132.36
2026-01-24 00:50:00,M02,48.52,16.71,18.33,49.98,127.59
2026-01-24 00:55:00,M04,36.09,22.96,16.61,69.29,117.05
2026-01-24 01:00:00,M01,34.2,23.27,9.51,49.47,49.86
2026-01-24 01:05:00,M01,37.53,17.61,18.74,72.14,49.09
2026-01-24 01:10:00,M02,37.64,20.59,16.56,62.35,95.59
2026-01-24 01:15:00,M04,40.93,17.88,16.77,48.33,49.38
2026-01-24 01:20:00,M02,37.72,12.04,17.71,63.79,100.79
2026-01-24 01:25:00,M03,39.29,18.63,13.16,60.64,149.39
2026-01-24 01:30:00,M03,29.38,15.42,13.7,55.65,76.76
2026-01-24 01:35:00,M02,38.07,22.47,11.86,56.15,73.22
2026-01-24 01:40:00,M03,36.65,19.67,16.56,64.74,24.82
2026-01-24 01:45:00,M01,31.45,24.99,13.71,48.96,53.57
2026-01-24 01:50:00,M02,36.485,13.4,15.01,69.75,57.36
2026-01-24 01:55:00,M03,32.55,20.56,11.48,65.0,145.41
2026-01-24 02:00:00,M03,33.33,14.51,12.2,65.26,84.07
2026-01-24 02:05:00,M04,32.99,15.7,9.01,67.36,27.08
2026-01-24 02:10:00,M02,34.9,18.0,10.98,50.45,31.365
2026-01-24 02:15:00,M01,32.26,18.77,15.1,72.97,35.65
2026-01-24 02:20:00,M02,35.08,23.48,16.53,67.54,34.28
2026-01-24 02:25:00,M03,32.82,16.44,12.92,57.17,28.94
2026-01-24 02:30:00,M03,32.31,17.27,13.41,62.08,42.02
2026-01-24 02:35:00,M02,45.36,16.89,14.01,64.39,23.61
2026-01-24 02:40:00,M03,37.04,14.32,17.15,60.59,116.25
2026-01-24 02:45:00,M02,36.02,21.58,16.11,48.51,22.67
2026-01-24 02:50:00,M02,37.57,22.884999999999998,14.6,54.8,49.83
2026-01-24 02:55:00,M03,24.13,23.76,14.13,52.81,107.05
2026-01-24 03:00:00,M04,22.36,22.28,18.01,53.69,57.76
2026-01-24 03:05:00,M04,24.57,21.435000000000002,11.24,36.11,68.14
2026-01-24 03:10:00,M03,48.49,22.97,7.79,54.79,60.475
2026-01-24 03:15:00,M01,26.11,26.58,13.295,78.24,52.81
2026-01-24 03:20:00,M01,34.9,16.64,11.49,54.6,38.48
2026-01-24 03:25:00,M01,31.68,20.44,13.07,59.959999999999994,52.48
2026-01-24 03:30:00,M02,39.12,24.19,19.24,61.96,110.64
2026-01-24 03:35:00,M04,37.79,20.59,16.42,52.4,26.03
2026-01-24 03:40:00,M04,31.89,19.85,21.13,57.24,81.74
2026-01-24 03:45:00,M02,32.78,22.66,11.01,61.09,98.13
2026-01-24 03:50:00,M04,32.99,23.29,14.13,59.62,107.06
2026-01-24 03:55:00,M04,38.34,23.81,10.71,64.99,25.71
2026-01-24 04:00:00,M01,37.02,20.72,12.61,65.32,61.03
2026-01-24 04:05:00,M04,30.28,15.78,15.4,46.22,53.44
2026-01-24 04:10:00,M04,37.94,18.02,14.27,58.07,45.85
2026-01-24 04:15:00,M02,23.38,22.82,17.11,69.95,99.93
2026-01-24 04:20:00,M03,35.56,20.47,8.0,43.62,129.81
2026-01-24 04:25:00,M03,33.98,20.93,11.91,56.88,80.99
2026-01-24 04:30:00,M02,37.88,21.52,16.12,53.95,139.37
2026-01-24 04:35:00,M01,32.3,21.0,13.91,67.75,94.23
2026-01-24 04:40:00,M02,40.16,24.04,18.02,63.08,105.0
2026-01-24 04:45:00,M02,37.83,24.73,10.69,54.8,132.64
2026-01-24 04:50:00,M02,31.39,17.35,13.15,46.36,70.51
2026-01-24 04:55:00,M04,32.88,21.41,11.83,64.75,28.62
2026-01-24 05:00:00,M03,33.16,22.8,14.37,69.02,52.82
2026-01-24 05:05:00,M03,37.08,27.71,15.684999999999999,63.94,65.46
2026-01-24 05:10:00,M03,47.27,18.08,17.0,58.63,82.0
2026-01-24 05:15:00,M01,41.1,18.86,15.12,56.96,38.89
2026-01-24 05:20:00,M02,29.48,16.92,15.26,54.88,91.95
2026-01-24 05:25:00,M03,33.59,25.62,12.85,47.96,109.99
2026-01-24 05:30:00,M01,37.55,15.26,11.96,69.67,85.74
2026-01-24 05:35:00,M02,33.15,17.03,11.75,67.17,29.93
2026-01-24 05:40:00,M04,33.35,19.89,16.45,58.63,66.03
2026-01-24 05:45:00,M01,35.05,19.46,14.43,67.44,62.45
2026-01-24 05:50:00,M01,32.55,21.02,16.4,41.73,73.55
2026-01-24 05:55:00,M03,42.37,20.96,18.3,60.32,24.5
2026-01-24 06:00:00,M03,30.65,19.88,18.78,56.94,109.41
2026-01-24 06:05:00,M02,37.69,21.07,12.37,57.37,55.36
2026-01-24 06:10:00,M02,24.44,24.85,18.12,64.89,75.65
2026-01-24 06:15:00,M01,44.95,21.4,21.35,62.02,142.63
2026-01-24 06:20:00,M03,32.76,20.36,17.88,49.07,58.64
2026-01-24 06:25:00,M03,37.07,22.75,18.42,58.48,92.4
2026-01-24 06:30:00,M01,26.25,16.8,14.25,49.37,58.11
2026-01-24 06:35:00,M03,28.46,21.763333333333332,19.01,68.14,119.42
2026-01-24 06:40:00,M01,52.84,15.06,15.71,51.21,72.52
2026-01-24 06:45:00,M02,27.15,22.75,12.65,57.09,75.67
2026-01-24 06:50:00,M04,33.82,28.39,13.45,71.4,149.39
2026-01-24 06:55:00,M04,34.29,19.71,12.61,76.37,113.45
2026-01-24 07:00:00,M03,42.06,20.776666666666667,19.6,69.32,28.6
2026-01-24 07:05:00,M03,45.4,19.79,14.55,59.14,130.08
2026-01-24 07:10:00,M04,31.05,18.68,17.68,68.55,593.8885908087076
2026-01-24 07:15:00,M03,28.88,17.51,15.43,55.52,94.04
2026-01-24 07:20:00,M02,32.635,25.97,17.44,61.18,76.17500000000001
2026-01-24 07:25:00,M04,30.54,26.13,16.13,60.46,58.31
2026-01-24 07:30:00,M01,37.61,16.39,17.17,50.48,39.875
2026-01-24 07:35:00,M01,26.53,20.08,9.15,56.68,21.44
2026-01-24 07:40:00,M01,30.95,18.03,13.45,55.77,42.3
2026-01-24 07:45:00,M02,38.12,18.54,16.06,66.13,99.02
2026-01-24 07:50:00,M02,35.65,23.26,9.09,68.44,52.48
2026-01-24 07:55:00,M02,43.05,13.83,15.37,56.13,109.46
2026-01-24 08:00:00,M03,30.55,17.35,16.4,51.91,129.77
2026-01-24 08:05:00,M03,38.88,18.82,13.31,67.6,41.3
2026-01-24 08:10:00,M03,44.45,19.7,9.88,55.3,68.74
2026-01-24 08:15:00,M04,41.53,14.68,17.82,59.76,68.09
2026-01-24 08:20:00,M04,38.9,19.275,18.14,70.6,127.72
2026-01-24 08:25:00,M04,35.51,23.87,12.72,57.18,111.72
2026-01-24 08:30:00,M02,40.97,20.34,16.21,58.05,54.53
2026-01-24 08:35:00,M01,35.8,23.94,17.01,76.27,54.51
2026-01-24 08:40:00,M02,38.89,29.36,13.895,70.63,77.5
2026-01-24 08:45:00,M01,34.58,24.68,15.81,40.14,111.56
2026-01-24 08:50:00,M03,45.5,21.37,11.04,63.62,94.33
2026-01-24 08:55:00,M01,34.24,24.27,15.96,54.93,75.2
2026-01-24 09:00:00,M03,31.7,15.06,19.39,64.62,60.53
2026-01-24 09:05:00,M01,41.04,25.38,14.57,71.79,44.52
2026-01-24 09:10:00,M01,29.04,26.49,13.66,55.01,101.51
2026-01-24 09:15:00,M03,34.0,19.13,14.67,59.865,137.23
2026-01-24 09:20:00,M04,37.18,20.795,16.35,44.95,50.05
2026-01-24 09:25:00,M04,36.3,17.72,17.61,52.06,50.25
2026-01-24 09:30:00,M01,31.68,24.23,12.04,68.38,121.52
2026-01-24 09:35:00,M02,36.07,20.82,11.58,58.92,87.4
2026-01-24 09:40:00,M03,34.64,19.4,9.33,55.11,133.7
2026-01-24 09:45:00,M04,28.01,21.35,14.63,52.85,111.32
2026-01-24 09:50:00,M02,41.51,14.46,12.62,62.03,149.86
2026-01-24 09:55:00,M02,34.23,12.72,12.68,62.46,35.64
2026-01-24 10:00:00,M01,34.19,21.16,15.48,58.23,131.19
2026-01-24 10:05:00,M02,31.0,19.5,18.46,53.99,91.03
2026-01-24 10:10:00,M04,48.57,15.6,16.02,48.38,50.42
2026-01-24 10:15:00,M04,31.5,15.99,18.75,54.0,78.52
2026-01-24 10:20:00,M03,26.27,20.8,12.14,54.03,122.32
2026-01-24 10:25:00,M02,29.74,24.56,14.88,56.21,55.69
2026-01-24 10:30:00,M04,30.494999999999997,16.43,16.48,44.95,41.42
2026-01-24 10:35:00,M01,32.72,35.51,12.8,70.82,92.21
2026-01-24 10:40:00,M03,34.81,27.02,15.3,40.63,43.04
2026-01-24 10:45:00,M02,39.9,20.79,14.16,62.02,119.52
2026-01-24 10:50:00,M04,29.49,25.1,20.0,66.16,61.43
2026-01-24 10:55:00,M04,34.0,12.54,16.89,48.28,87.91
2026-01-24 11:00:00,M01,43.06,19.23,15.64,68.68,26.39
2026-01-24 11:05:00,M01,33.26,21.02,19.29,61.28,30.48
2026-01-24 11:10:00,M03,45.15,27.59,17.83,62.34,593.8885908087076
2026-01-24 11:15:00,M04,40.82,20.07,13.78,55.78,54.59
2026-01-24 11:20:00,M04,31.78,20.92,17.6,68.58,81.19
2026-01-24 11:25:00,M03,30.37,28.16,14.11,53.18,75.28
2026-01-24 11:30:00,M03,40.12,22.95,16.775,68.98,131.07
2026-01-24 11:35:00,M03,31.74,22.35,19.44,74.62,87.09
2026-01-24 11:40:00,M02,36.685,19.06,17.58,59.19,142.86
2026-01-24 11:45:00,M02,33.47,21.29,11.43,42.14,105.61
2026-01-24 11:50:00,M02,36.06,23.52,17.87,49.8,124.83
2026-01-24 11:55:00,M04,28.52,19.24,15.47,52.98,143.74
2026-01-24 12:00:00,M01,44.89,18.09,18.39,61.08,103.32
2026-01-24 12:05:00,M02,37.06,17.7,11.89,72.19,121.65
2026-01-24 12:10:00,M04,37.77,18.52,17.18,58.34,66.57
2026-01-24 12:15:00,M03,26.55,11.93,10.05,67.11,43.1
2026-01-24 12:20:00,M03,38.95,13.16,12.88,59.6,46.05
2026-01-24 12:25:00,M01,31.57,18.259999999999998,15.38,62.42,49.0
2026-01-24 12:30:00,M04,41.96,15.19,17.85,59.98,39.27
2026-01-24 12:35:00,M04,31.72,20.25,16.44,46.1,121.2
2026-01-24 12:40:00,M03,31.78,21.14,20.92,68.64,86.44
2026-01-24 12:45:00,M03,29.77,10.58,10.02,51.23,136.07
2026-01-24 12:50:00,M02,40.21,17.049999999999997,14.66,37.47,147.79
2026-01-24 12:55:00,M02,34.88,16.4,14.26,48.7,111.15
2026-01-24 13:00:00,M04,31.57,18.02,14.82,56.23,91.13
2026-01-24 13:05:00,M01,33.23,18.43,19.25,55.18,147.1
2026-01-24 13:10:00,M03,28.99,23.97,16.48,64.03,25.38
2026-01-24 13:15:00,M02,37.265,20.36,17.09,62.89,123.18
2026-01-24 13:20:00,M04,37.66,21.29,17.22,60.709999999999994,27.61
2026-01-24 13:25:00,M01,35.89,23.42,16.18,56.01,139.68
2026-01-24 13:30:00,M02,39.65,17.35,17.34,62.17,124.95
2026-01-24 13:35:00,M04,33.105,23.53,15.94,65.19,37.89
2026-01-24 13:40:00,M01,28.96,12.91,15.47,60.62,67.24
2026-01-24 13:45:00,M01,42.01,20.57,12.51,67.36,54.43
2026-01-24 13:50:00,M04,28.55,21.72,17.44,64.43,60.84
2026-01-24 13:55:00,M04,33.74,16.48,16.7,48.07,21.35
2026-01-24 14:00:00,M04,38.93,18.62,13.99,68.75,96.92
2026-01-24 14:05:00,M02,27.11,20.895000000000003,17.59,63.69,146.52
2026-01-24 14:10:00,M02,32.41,24.44,17.84,56.28,117.67
2026-01-24 14:15:00,M02,25.14,28.81,15.96,52.02,126.89
2026-01-24 14:20:00,M02,28.3,15.48,13.36,72.01,54.82
2026-01-24 14:25:00,M01,43.65,23.96,15.43,68.07,78.29
2026-01-24 14:30:00,M04,44.71,21.26,10.9,60.74,60.415000000000006
2026-01-24 14:35:00,M03,35.77,19.34,14.87,76.28,42.54
2026-01-24 14:40:00,M02,37.67,22.59,13.43,51.64,97.59
2026-01-24 14:45:00,M04,44.42,19.785,13.5,32.73,22.0
2026-01-24 14:50:00,M03,41.23,23.4,15.47,55.09,133.03
2026-01-24 14:55:00,M02,28.33,18.0,19.06,47.95,593.8885908087076
2026-01-24 15:00:00,M04,38.56,18.31,20.81,51.99,34.63
2026-01-24 15:05:00,M03,42.12,20.53,10.84,72.83,48.41
2026-01-24 15:10:00,M04,33.21,22.5,15.87,53.73,104.75
2026-01-24 15:15:00,M02,29.41,21.94,14.96,72.01,105.18
2026-01-24 15:20:00,M01,40.78,11.68,11.73,62.34,63.83
2026-01-24 15:25:00,M04,36.22,20.8,14.22,57.57,103.39
2026-01-24 15:30:00,M03,47.24,13.37,12.42,67.88,77.95
2026-01-24 15:35:00,M02,33.22,22.39,15.275,66.06,58.63
2026-01-24 15:40:00,M03,31.64,24.24,9.43,55.38,98.14
2026-01-24 15:45:00,M03,37.03,18.43,19.05,73.42,128.85
2026-01-24 15:50:00,M03,41.49,19.015,14.35,61.5,89.13
2026-01-24 15:55:00,M04,40.29,26.5,12.63,53.6,129.34
2026-01-24 16:00:00,M01,30.78,15.82,13.36,68.19,143.02
2026-01-24 16:05:00,M04,19.76,16.8,14.85,59.57,29.26
2026-01-24 16:10:00,M04,37.62,15.92,15.17,56.485,118.75
2026-01-24 16:15:00,M03,21.18,19.6,16.41,57.51,57.89
2026-01-24 16:20:00,M02,25.37,27.69,15.59,74.41,120.01
2026-01-24 16:25:00,M01,25.9,24.07,20.06,44.88,24.77
2026-01-24 16:30:00,M02,35.24,20.45,12.01,63.02,33.51
2026-01-24 16:35:00,M03,31.87,18.0,12.99,59.22,76.32
2026-01-24 16:40:00,M03,44.71,21.9,15.6,60.57,88.19
2026-01-24 16:45:00,M01,31.89,15.43,18.85,46.370000000000005,59.52
2026-01-24 16:50:00,M02,44.57,13.14,13.38,48.51,32.68
2026-01-24 16:55:00,M02,37.88,16.79,17.47,69.25,85.13
2026-01-24 17:00:00,M03,17.99,19.1,17.29,52.44,40.63
2026-01-24 17:05:00,M04,41.19,15.765,17.57,53.4,28.2
2026-01-24 17:10:00,M04,40.17,15.61,11.65,48.25,139.99
2026-01-24 17:15:00,M04,34.01,16.72,14.565000000000001,57.53,24.94
2026-01-24 17:20:00,M04,22.76,19.59,17.48,52.72,45.2
2026-01-24 17:25:00,M04,22.5,21.49,17.58,56.14,34.35
2026-01-24 17:30:00,M03,39.51,21.29,12.01,46.55,117.91
2026-01-24 17:35:00,M01,42.87,17.86,13.3,47.86,126.59
2026-01-24 17:40:00,M04,28.49,12.94,14.42,50.33,69.52
2026-01-24 17:45:00,M03,34.705,23.78,14.23,63.48,120.28
2026-01-24 17:50:00,M01,36.36,24.79,20.66,42.77,56.62
2026-01-24 17:55:00,M01,36.18,16.62,15.61,58.01,139.74
2026-01-24 18:00:00,M02,31.62,21.71,15.5,56.43,140.66
2026-01-24 18:05:00,M03,29.9,17.17,10.39,53.59,44.84
2026-01-24 18:10:00,M03,35.79,16.25,16.06,53.15,50.57
2026-01-24 18:15:00,M01,29.59,18.34,14.73,63.39,49.36
2026-01-24 18:20:00,M03,30.15,18.305,19.29,53.77,136.34
2026-01-24 18:25:00,M04,34.87,20.3,13.23,70.91,96.13
2026-01-24 18:30:00,M04,37.23,16.76,13.4,70.03,55.92
2026-01-24 18:35:00,M04,38.31999999999999,15.59,19.37,68.205,593.8885908087076
2026-01-24 18:40:00,M01,32.4,26.3,15.01,53.43,89.4
2026-01-24 18:45:00,M04,39.41,16.2,16.43,66.38,82.76
2026-01-24 18:50:00,M02,33.49,15.35,13.53,51.92,126.09
2026-01-24 18:55:00,M02,38.14,23.74,13.93,69.04,76.82
2026-01-24 19:00:00,M01,41.03,18.77,15.06,59.92,86.76
2026-01-24 19:05:00,M03,42.9,20.36,15.12,61.53,34.67
2026-01-24 19:10:00,M04,24.15,9.4,12.91,55.71,71.16
2026-01-24 19:15:00,M01,27.89,19.48,13.22,62.63,21.34
2026-01-24 19:20:00,M01,33.94,21.72,13.97,65.34,147.75
2026-01-24 19:25:00,M01,36.45,24.9,15.16,59.88,90.34
2026-01-24 19:30:00,M03,38.58,19.02,17.78,69.45,124.24
2026-01-24 19:35:00,M02,39.04,20.09,15.38,52.35,110.19
2026-01-24 19:40:00,M02,32.94,21.17,15.01,64.08,125.53
2026-01-24 19:45:00,M02,21.62,15.6,14.75,70.08,129.08
2026-01-24 19:50:00,M01,35.99,10.49,16.53,66.02,25.38
2026-01-24 19:55:00,M01,35.47,18.95,11.08,46.27,66.35
2026-01-24 20:00:00,M01,39.38,11.22,10.61,55.25,74.46
2026-01-24 20:05:00,M01,45.62,20.91,8.54,61.95,98.39
2026-01-24 20:10:00,M02,30.76,14.46,11.32,42.03,61.26
2026-01-24 20:15:00,M02,31.83,18.47,16.12,72.62,148.07
2026-01-24 20:20:00,M03,38.38,15.045,15.24,64.11,135.39
2026-01-24 20:25:00,M01,40.46,20.77,10.89,60.5,112.42
2026-01-24 20:30:00,M02,36.92,21.52,10.92,70.39,44.83
2026-01-24 20:35:00,M04,37.13,20.21,15.89,59.94,54.92
2026-01-24 20:40:00,M04,39.25,17.46,11.78,44.89,125.06
2026-01-24 20:45:00,M01,25.93,22.19,16.3,72.2,29.62
2026-01-24 20:50:00,M03,40.23,11.07,13.9,44.81,147.43
2026-01-24 20:55:00,M04,32.92,14.71,12.98,55.3,21.79
2026-01-24 21:00:00,M04,34.61,26.25,17.42,56.54,65.44
2026-01-24 21:05:00,M03,37.63,24.14,13.84,66.03,27.12
2026-01-24 21:10:00,M01,32.78,10.48,9.47,67.13,140.9
2026-01-24 21:15:00,M02,36.61,20.57,8.45,68.16,97.15
2026-01-24 21:20:00,M01,40.87,22.95,12.84,52.94,87.41
2026-01-24 21:25:00,M02,31.17,14.91,12.14,62.64,43.06
2026-01-24 21:30:00,M02,29.59,19.49,15.31,61.05,108.14
2026-01-24 21:35:00,M03,33.8,17.44,17.88,56.8,73.08
2026-01-24 21:40:00,M01,34.61,22.65,14.29,69.48,140.31
2026-01-24 21:45:00,M02,40.33,17.13,14.48,66.46,125.89
2026-01-24 21:50:00,M02,40.0,20.68,20.66,66.71,104.84
2026-01-24 21:55:00,M04,27.64,19.84,17.765,61.55,93.48
2026-01-24 22:00:00,M04,40.25,24.26,18.11,59.08,55.18
2026-01-24 22:05:00,M04,34.81,22.19,17.22,61.28,30.84
2026-01-24 22:10:00,M04,37.78,16.03,15.92,55.13,87.79
2026-01-24 22:15:00,M02,28.29,20.02,20.23,66.87,136.47
2026-01-24 22:20:00,M02,41.58,20.81,14.24,55.05,23.18
2026-01-24 22:25:00,M01,33.12,20.93,13.29,64.39,79.3
2026-01-24 22:30:00,M01,41.97,12.89,15.37,59.36,59.38
2026-01-24 22:35:00,M03,33.03,13.82,14.87,45.87,53.45
2026-01-24 22:40:00,M03,21.39,18.16,11.54,57.88,82.535
2026-01-24 22:45:00,M03,21.61,15.96,24.52,55.91,111.62
2026-01-24 22:50:00,M02,34.69,22.11,18.92,69.22,121.74
2026-01-24 22:55:00,M02,41.35,22.405,13.85,64.99,108.89
2026-01-24 23:00:00,M02,34.37,22.7,17.91,66.36,122.13
2026-01-24 23:05:00,M01,38.94,18.75,9.07,38.27,21.79
2026-01-24 23:10:00,M03,29.1,16.69,3.63,51.28,128.9
2026-01-24 23:15:00,M04,35.27,17.65,15.780000000000001,58.02,95.38
2026-01-24 23:20:00,M03,36.59,17.71,14.64,59.39,57.69
2026-01-24 23:25:00,M01,20.96,27.45,15.59,59.79,64.03
2026-01-24 23:30:00,M04,37.99,18.89,15.64,51.85,54.59
2026-01-24 23:35:00,M04,34.84,16.3,12.6,56.406666666666666,55.68
2026-01-24 23:40:00,M04,43.53,24.64,14.8,60.96333333333333,103.05
2026-01-24 23:45:00,M02,33.35,19.51,21.97,47.88,108.71
2026-01-24 23:50:00,M02,45.35,19.91,14.65,57.16,20.69
2026-01-24 23:55:00,M02,38.68,20.31,11.25,65.12,27.31
2026-01-25 00:00:00,M01,26.29,16.85,13.51,60.91,108.86
2026-01-25 00:05:00,M01,32.644999999999996,20.71,13.93,54.63,110.92
2026-01-25 00:10:00,M01,39.0,21.38,16.05,59.1,116.6
2026-01-25 00:15:00,M01,30.1,26.3,16.38,63.57,110.27
2026-01-25 00:20:00,M02,48.6,16.74,14.64,46.62,60.7
2026-01-25 00:25:00,M04,13.79,23.31,20.06,65.52,77.29
2026-01-25 00:30:00,M01,36.36,22.41,14.7,57.69,30.79
2026-01-25 00:35:00,M04,35.47,18.01,13.85,73.28,26.29
2026-01-25 00:40:00,M03,45.65,22.77,15.5,39.9,140.51
2026-01-25 00:45:00,M03,34.93,14.89,12.42,63.93,101.59
2026-01-25 00:50:00,M04,32.35,23.47,14.85,64.27,62.67
2026-01-25 00:55:00,M04,21.13,23.53,14.83,65.59,81.42
2026-01-25 01:00:00,M04,40.45,24.72,19.5,43.22,34.26
2026-01-25 01:05:00,M01,30.82,18.04,12.9,58.59,97.38
2026-01-25 01:10:00,M03,31.59,15.71,11.65,58.825,148.66
2026-01-25 01:15:00,M02,32.42,19.29,18.03,69.26,57.97
2026-01-25 01:20:00,M04,36.345,24.23,13.09,51.85,48.64
2026-01-25 01:25:00,M02,38.86,17.43,10.8,52.8,133.25
2026-01-25 01:30:00,M04,32.24,16.93,18.7,63.41,29.13
2026-01-25 01:35:00,M01,30.01,16.75,17.94,56.13,112.72
2026-01-25 01:40:00,M02,30.08,23.44,16.17,60.63,83.32
2026-01-25 01:45:00,M02,28.6,17.37,11.88,71.64,23.55
2026-01-25 01:50:00,M04,34.43,20.68,12.02,52.98,56.96
2026-01-25 01:55:00,M02,37.08,20.19,20.39,69.66,143.76
2026-01-25 02:00:00,M04,32.23,14.67,19.05,73.14,47.2
2026-01-25 02:05:00,M01,32.06,21.78,16.055,51.05,36.86
2026-01-25 02:10:00,M03,42.76,20.38,13.899999999999999,53.72,94.89
2026-01-25 02:15:00,M03,39.8,18.05,16.15,63.91,49.73
