plant_id,product_id,work_order_id,planned_production_qty,target_cycle_time_sec,shift,Installation_Year,failure_code,failure_severity,repair_time_minutes,technician_id,spare_part_used,maintenance_cost,energy_cost
FR01,P002,WO1002,985.0,48.0,nuit,2020.0,F004,,113.0,TECH01,pump,2846.0,114.02
FR02,P001,WO1001,946.0,53.0,matin,2016.0,F002,major,38.0,TECH02,pump,2147.0,40.11
FR01,P001,WO1002,976.0,,nuit,2012.0,F001,minor,75.0,TECH01,bearing,2891.0,65.99
FR02,P001,WO1001,1090.0,,nuit,2019.0,F002,major,68.0,TECH01,bearing,627.0,115.48
FR02,,WO1003,930.0,40.0,matin,2013.0,F004,minor,138.0,TECH01,bearing,972.0,105.33
FR02,P002,WO1001,1068.0,52.0,nuit,2017.0,F003,critical,128.0,TECH02,pump,2862.0,149.94
FR02,P001,WO1003,935.0,40.0,matin,2017.0,F001,critical,76.0,TECH03,valve,2925.0,42.55
FR02,P002,WO1001,1144.0,51.0,nuit,2018.0,F001,minor,114.0,TECH03,bearing,2712.0,64.73
,P001,WO1003,1087.0,53.0,apres_midi,2020.0,F004,critical,141.0,TECH02,,2700.0,45.75
FR01,P002,,914.0,52.0,nuit,2012.0,F003,critical,30.0,TECH02,sensor,2664.0,51.74
FR02,P001,WO1001,1115.0,40.0,nuit,2021.0,F001,,100.0,TECH01,valve,102.0,45.44
FR01,P002,WO1003,1057.0,42.0,matin,2019.0,F004,critical,164.0,TECH03,pump,2608.0,148.58
FR02,P001,WO1002,1054.0,50.0,apres_midi,2016.0,F001,,133.0,TECH03,bearing,,104.03
FR01,P001,WO1002,1140.0,53.0,nuit,,F002,,34.0,TECH03,pump,1407.0,
FR02,P002,,1195.0,43.0,nuit,2019.0,F001,,179.0,TECH02,valve,265.0,87.67
FR02,P002,WO1002,944.0,49.0,apres_midi,2019.0,F004,major,158.0,TECH03,valve,677.0,30.77
FR01,P003,WO1002,,41.0,apres_midi,2018.0,F002,critical,141.0,TECH01,valve,2465.0,70.77
FR02,P002,WO1001,955.0,53.0,,2018.0,F001,major,32.0,TECH03,sensor,886.0,103.22
FR02,P001,,953.0,40.0,apres_midi,2012.0,F001,minor,100.0,TECH03,bearing,2805.0,26.17
FR02,P001,WO1001,1164.0,44.0,apres_midi,2019.0,F003,major,47.0,TECH01,valve,161.0,26.03
FR01,P002,WO1003,1138.0,45.0,nuit,2014.0,F003,minor,175.0,TECH01,pump,2185.0,52.58
FR02,P003,WO1002,1007.0,41.0,apres_midi,2016.0,F001,major,35.0,TECH02,sensor,571.0,105.68
,P002,WO1002,1097.0,42.0,apres_midi,2015.0,F002,major,55.0,TECH02,valve,1418.0,140.19
FR02,P001,WO1002,1113.0,49.0,nuit,2021.0,F003,critical,167.0,TECH01,valve,827.0,55.33
FR02,P001,WO1002,1145.0,42.0,matin,2014.0,F003,critical,110.0,TECH03,pump,2715.0,144.34
FR01,P003,WO1001,937.0,41.0,nuit,2021.0,F003,major,116.0,TECH03,sensor,2586.0,91.28
FR02,P002,WO1001,1072.0,43.0,,2016.0,F004,major,21.0,TECH01,pump,1502.0,85.36
FR02,P001,WO1001,1004.0,53.0,apres_midi,2014.0,F001,major,21.0,TECH02,,2887.0,33.42
FR01,P001,WO1003,939.0,44.0,,2020.0,F002,minor,147.0,TECH01,valve,2291.0,144.21
FR02,P001,WO1001,1029.0,47.0,nuit,2020.0,F002,major,120.0,,pump,2758.0,122.89
FR01,P002,WO1002,1080.0,45.0,matin,2017.0,F001,minor,88.0,TECH03,sensor,234.0,20.42
FR01,P002,WO1003,1093.0,54.0,matin,2014.0,F003,minor,89.0,TECH02,bearing,1055.0,123.08
FR01,P003,WO1003,1188.0,48.0,matin,2016.0,F002,,69.0,TECH02,valve,134.0,91.93
FR02,P001,WO1002,,42.0,apres_midi,2019.0,F004,minor,115.0,TECH02,valve,1418.0,32.97
FR01,P001,WO1002,925.0,49.0,nuit,2020.0,F004,minor,171.0,TECH01,sensor,1011.0,111.16
FR01,P003,WO1002,1002.0,48.0,matin,2014.0,F002,minor,156.0,TECH02,pump,755.0,106.59
FR02,P001,WO1002,920.0,50.0,apres_midi,2016.0,F004,minor,141.0,TECH01,pump,2043.0,108.66
FR01,P003,WO1001,979.0,53.0,nuit,2013.0,F001,major,149.0,TECH01,valve,497.0,133.83
FR02,P003,WO1003,,50.0,nuit,2013.0,F004,minor,92.0,TECH01,bearing,1139.0,118.81
FR02,P001,WO1002,936.0,43.0,nuit,2013.0,F004,major,153.0,TECH02,pump,1411.0,138.43
FR02,P002,WO1001,913.0,47.0,nuit,2017.0,F002,major,166.0,TECH01,sensor,1559.0,69.67
FR02,P002,WO1002,1120.0,49.0,apres_midi,2014.0,F004,minor,116.0,TECH02,valve,1962.0,93.08
FR01,P002,WO1001,1065.0,46.0,nuit,2021.0,F002,major,140.0,TECH01,bearing,1210.0,148.15
FR01,P002,WO1002,1072.0,53.0,matin,,F003,major,38.0,TECH01,sensor,2405.0,96.72
FR01,P001,WO1002,1049.0,46.0,,2019.0,F003,minor,136.0,TECH02,bearing,1539.0,
FR01,,WO1002,1071.0,48.0,nuit,2016.0,F004,major,80.0,TECH01,bearing,1166.0,80.73
FR01,P003,WO1001,980.0,49.0,apres_midi,2013.0,F003,major,49.0,TECH03,valve,825.0,116.04
FR02,P001,WO1002,,,matin,2017.0,F002,critical,136.0,TECH01,bearing,2165.0,67.47
FR01,P002,WO1001,934.0,54.0,matin,2013.0,F003,critical,160.0,TECH02,,2257.0,
FR01,P003,WO1001,1087.0,41.0,apres_midi,2019.0,F001,minor,165.0,TECH03,pump,186.0,138.9
FR01,P001,WO1003,1123.0,44.0,apres_midi,2013.0,F003,minor,149.0,TECH02,bearing,318.0,82.65
FR02,P001,WO1001,1030.0,42.0,matin,,F003,minor,22.0,TECH01,valve,497.0,87.44
FR02,P002,WO1001,908.0,46.0,matin,2015.0,F002,minor,153.0,TECH02,valve,821.0,67.05
FR01,P001,WO1001,,42.0,nuit,2015.0,F003,minor,175.0,TECH01,bearing,2811.0,139.61
FR02,P003,WO1001,927.0,44.0,apres_midi,2019.0,F004,critical,96.0,TECH03,pump,,44.0
FR01,P003,WO1001,1133.0,44.0,matin,2015.0,F001,critical,103.0,,pump,770.0,70.79
FR01,P001,WO1003,930.0,41.0,matin,2019.0,F003,major,179.0,TECH03,valve,1464.0,69.31
FR02,P003,WO1002,1131.0,50.0,apres_midi,2020.0,F003,critical,146.0,TECH03,valve,582.0,85.38
FR02,P001,WO1003,953.0,40.0,apres_midi,2019.0,F004,minor,79.0,,sensor,802.0,145.99
FR01,P003,WO1003,1074.0,51.0,matin,2015.0,F001,critical,178.0,TECH02,sensor,1635.0,46.03
FR01,P002,WO1002,1197.0,45.0,apres_midi,2016.0,F001,major,80.0,TECH02,,884.0,102.55
FR02,P003,WO1001,1178.0,52.0,matin,2017.0,F003,minor,28.0,TECH02,bearing,359.0,92.52
FR01,P002,WO1002,985.0,40.0,matin,2020.0,F002,minor,86.0,TECH03,valve,1258.0,54.11
FR02,P002,WO1001,,48.0,nuit,,F001,major,114.0,TECH01,valve,,73.74
FR01,P001,WO1002,988.0,49.0,nuit,2013.0,F001,critical,87.0,TECH03,sensor,1016.0,74.9
FR02,P002,WO1003,953.0,44.0,apres_midi,2018.0,F002,major,36.0,TECH02,bearing,1183.0,50.11
FR01,P003,WO1001,1017.0,,apres_midi,2017.0,F001,minor,78.0,TECH01,sensor,2142.0,82.98
FR01,P003,WO1003,1128.0,51.0,matin,2014.0,F001,minor,178.0,TECH01,sensor,2401.0,44.15
FR02,P002,WO1001,1166.0,47.0,nuit,2019.0,F002,critical,,TECH01,sensor,945.0,46.84
FR01,P001,,921.0,40.0,apres_midi,2014.0,,major,59.0,TECH01,pump,1679.0,130.37
FR01,P002,WO1002,1146.0,43.0,matin,2021.0,F002,critical,150.0,TECH01,bearing,830.0,141.4
FR02,P003,,919.0,46.0,nuit,2015.0,F004,minor,148.0,TECH02,sensor,,70.65
FR01,P003,WO1002,1083.0,43.0,matin,2020.0,F004,major,27.0,TECH02,pump,122.0,21.36
FR01,P002,WO1002,949.0,51.0,nuit,2015.0,F003,major,81.0,TECH02,pump,557.0,135.74
FR01,P002,WO1003,989.0,44.0,matin,2013.0,F004,critical,36.0,TECH02,bearing,2513.0,122.86
FR02,P002,,1003.0,46.0,nuit,2020.0,,minor,62.0,TECH03,sensor,288.0,74.08
FR02,P003,WO1001,1093.0,43.0,matin,2021.0,F001,major,21.0,TECH01,valve,248.0,100.53
FR02,P003,WO1003,973.0,44.0,matin,2019.0,F001,critical,79.0,TECH01,bearing,1621.0,138.83
FR01,P003,WO1001,1168.0,,apres_midi,2015.0,F003,minor,112.0,TECH02,sensor,2278.0,148.38
FR01,P001,WO1001,914.0,40.0,nuit,2017.0,F004,minor,,TECH02,sensor,659.0,80.58
FR01,P003,WO1003,1182.0,54.0,nuit,2017.0,F004,minor,144.0,TECH01,pump,1260.0,80.99
FR01,P003,WO1003,1097.0,51.0,apres_midi,2013.0,F002,critical,113.0,TECH03,sensor,2641.0,133.25
FR02,P001,WO1001,1094.0,54.0,apres_midi,2020.0,F001,minor,21.0,TECH03,pump,2866.0,116.95
FR01,P001,WO1003,935.0,42.0,matin,2017.0,F002,critical,143.0,TECH01,sensor,790.0,123.5
FR01,P001,WO1003,1104.0,40.0,nuit,2016.0,F004,minor,176.0,TECH02,valve,1573.0,100.47
FR01,P001,WO1003,1038.0,53.0,matin,2013.0,F003,critical,141.0,TECH01,bearing,1339.0,67.44
FR02,P001,WO1002,1163.0,54.0,,2021.0,F004,critical,176.0,TECH02,sensor,2096.0,44.8
FR01,P001,WO1002,956.0,54.0,matin,,F003,major,99.0,TECH01,pump,1979.0,143.87
,,WO1001,1009.0,54.0,apres_midi,2018.0,F003,critical,134.0,TECH01,pump,1621.0,39.77
FR01,P002,WO1003,1073.0,42.0,nuit,2015.0,F002,major,114.0,TECH02,pump,2949.0,78.19
FR01,P002,WO1001,1105.0,50.0,apres_midi,2018.0,F004,minor,116.0,TECH01,pump,806.0,82.11
FR01,P002,WO1003,1124.0,41.0,apres_midi,2016.0,F002,minor,141.0,TECH01,pump,12358.636650536504,135.77
FR02,P003,WO1002,963.0,44.0,nuit,2012.0,F004,critical,85.0,TECH03,pump,1789.0,112.31
FR01,P001,WO1003,1151.0,49.0,nuit,2016.0,F003,minor,63.0,TECH03,bearing,2464.0,51.27
FR01,P003,WO1003,1166.0,44.0,,2015.0,F001,minor,23.0,TECH02,sensor,804.0,46.06
FR01,P001,WO1003,992.0,49.0,apres_midi,2012.0,F004,critical,58.0,TECH01,bearing,192.0,143.13
FR01,P001,WO1002,1082.0,48.0,apres_midi,,F003,minor,68.0,TECH03,bearing,623.0,25.67
FR01,P003,WO1002,1199.0,47.0,nuit,2013.0,F001,minor,24.0,TECH02,bearing,1384.0,136.33
FR01,P002,WO1002,1113.0,42.0,nuit,2020.0,F004,minor,64.0,TECH03,valve,1439.0,48.34
FR01,P003,WO1001,1041.0,40.0,matin,2012.0,F001,major,79.0,TECH03,sensor,918.0,31.7
FR01,P003,WO1003,982.0,44.0,nuit,2021.0,F004,minor,27.0,TECH01,bearing,2967.0,56.91
FR01,P001,WO1002,998.0,50.0,apres_midi,2015.0,F004,critical,69.0,TECH03,pump,332.0,91.79
FR01,P001,WO1001,1180.0,42.0,nuit,2019.0,F001,critical,55.0,TECH03,sensor,1706.0,131.88
FR02,P001,,1001.0,44.0,nuit,,F002,minor,89.0,TECH01,bearing,938.0,107.96
FR02,P002,WO1003,970.0,48.0,nuit,2021.0,F001,critical,29.0,TECH02,bearing,2243.0,120.51
FR02,P003,WO1001,1165.0,50.0,apres_midi,2018.0,F001,critical,55.0,TECH01,valve,1250.0,138.79
FR02,P003,WO1002,1029.0,53.0,matin,2013.0,F003,critical,87.0,TECH01,sensor,1023.0,20.71
FR01,P002,WO1002,959.0,54.0,matin,2015.0,F001,critical,122.0,TECH02,sensor,,104.64
,P003,WO1001,1018.0,40.0,apres_midi,2015.0,F004,minor,161.0,TECH03,pump,2109.0,70.11
FR02,P003,WO1001,,40.0,apres_midi,2012.0,F004,critical,95.0,TECH01,,324.0,99.68
FR01,P001,WO1001,920.0,48.0,matin,2019.0,F001,major,130.0,TECH01,sensor,2732.0,26.87
FR02,P002,WO1001,996.0,42.0,apres_midi,2014.0,F003,major,36.0,TECH01,pump,1542.0,39.55
FR02,,WO1001,900.0,,nuit,2015.0,,major,40.0,TECH02,,2857.0,113.33
FR01,P002,WO1002,1102.0,54.0,nuit,2013.0,F002,minor,895.2144729942319,TECH01,bearing,2087.0,134.59
FR01,P001,WO1001,1027.0,,matin,2021.0,F001,critical,73.0,TECH01,pump,950.0,84.69
FR01,P003,WO1001,1031.0,44.0,nuit,2016.0,F002,minor,160.0,TECH02,valve,2345.0,45.2
FR02,P002,WO1003,933.0,48.0,matin,2016.0,F003,critical,147.0,TECH03,bearing,196.0,115.78
FR02,P002,WO1002,986.0,50.0,apres_midi,2014.0,F002,critical,64.0,TECH01,pump,2884.0,26.69
FR01,P001,WO1003,,44.0,matin,2019.0,F001,critical,156.0,TECH03,bearing,2452.0,114.76
FR01,P002,WO1002,1158.0,,matin,,F002,critical,74.0,TECH02,pump,2151.0,125.13
,P003,WO1002,932.0,,nuit,2013.0,F004,critical,69.0,TECH03,pump,1848.0,27.93
FR01,P003,WO1002,1185.0,51.0,matin,2012.0,F002,minor,39.0,TECH02,pump,2175.0,72.44
FR02,P003,WO1001,948.0,42.0,matin,2017.0,F003,minor,127.0,TECH02,bearing,2211.0,35.91
FR01,P001,WO1003,1185.0,48.0,matin,2015.0,F003,major,20.0,TECH03,sensor,683.0,126.66
FR01,P002,WO1002,981.0,51.0,,2021.0,F003,,105.0,TECH03,pump,1263.0,126.66
FR02,P001,WO1002,1043.0,46.0,nuit,2012.0,F004,major,54.0,TECH01,valve,1293.0,
FR01,P003,WO1002,1179.0,51.0,nuit,2018.0,F003,major,143.0,TECH02,pump,1367.0,37.2
FR01,P002,,991.0,51.0,matin,2020.0,F004,critical,145.0,TECH03,sensor,1919.0,113.59
FR01,P003,WO1002,1123.0,46.0,matin,2016.0,F003,minor,72.0,TECH01,bearing,1827.0,135.58
FR02,P002,WO1003,1116.0,53.0,,2018.0,F003,minor,24.0,TECH02,pump,,77.25
FR01,P002,WO1003,1055.0,47.0,nuit,2015.0,F003,critical,126.0,TECH01,valve,195.0,62.68
FR01,P001,WO1001,,,,2015.0,F004,critical,108.0,TECH01,,1694.0,112.88
FR01,P002,WO1002,907.0,44.0,,2015.0,F003,major,109.0,TECH02,pump,2745.0,72.85
FR01,P003,WO1002,935.0,41.0,apres_midi,2016.0,F004,,166.0,TECH01,bearing,1685.0,77.9
FR01,P002,WO1003,1023.0,50.0,apres_midi,2019.0,F004,minor,,TECH03,bearing,1832.0,113.87
FR01,P003,WO1003,908.0,48.0,matin,2015.0,F004,major,27.0,TECH01,sensor,1375.0,78.83
FR02,P001,WO1001,939.0,42.0,matin,2018.0,F002,major,165.0,TECH01,bearing,1502.0,127.15
FR02,P003,,1078.0,50.0,matin,2020.0,F003,major,124.0,TECH02,pump,2126.0,111.67
FR01,P002,,1028.0,53.0,matin,2017.0,F004,critical,158.0,TECH03,,2858.0,143.09
FR02,P003,WO1002,967.0,41.0,,2015.0,F002,major,895.2144729942319,TECH03,sensor,1836.0,90.07
FR02,P003,WO1002,1053.0,49.0,apres_midi,2016.0,F001,major,146.0,TECH03,bearing,2022.0,105.6
FR01,P002,WO1002,902.0,49.0,apres_midi,2019.0,F004,critical,24.0,TECH03,bearing,2934.0,27.7
FR02,,WO1003,1164.0,44.0,matin,2015.0,F004,major,96.0,TECH01,pump,2895.0,120.47
FR02,P002,WO1002,903.0,47.0,matin,2015.0,F003,major,75.0,TECH03,valve,12358.636650536504,100.88
FR02,P001,WO1003,1161.0,42.0,nuit,2018.0,F004,minor,55.0,TECH03,sensor,769.0,82.51
FR02,P003,WO1001,1181.0,45.0,apres_midi,2017.0,F001,major,132.0,TECH02,sensor,2130.0,146.35
FR02,P001,WO1001,984.0,,apres_midi,2012.0,F004,major,174.0,TECH03,sensor,1175.0,71.41
FR02,P003,WO1003,934.0,41.0,matin,2020.0,F004,critical,51.0,TECH02,bearing,1375.0,37.6
FR02,,WO1002,1013.0,54.0,apres_midi,2016.0,F003,major,161.0,TECH03,valve,603.0,56.3
FR02,P001,WO1001,958.0,47.0,apres_midi,2021.0,F004,minor,137.0,TECH01,pump,939.0,138.39
FR01,P003,WO1001,937.0,49.0,apres_midi,2013.0,F001,minor,85.0,TECH03,pump,1113.0,47.25
FR01,P003,WO1003,932.0,46.0,nuit,2016.0,F002,critical,23.0,TECH02,sensor,1103.0,145.55
FR02,P001,WO1003,1102.0,42.0,apres_midi,2019.0,F003,minor,30.0,TECH03,bearing,2144.0,108.33
FR02,P003,WO1003,1101.0,40.0,matin,2017.0,F002,critical,895.2144729942319,TECH01,valve,756.0,46.24
FR01,P002,WO1003,999.0,45.0,apres_midi,2019.0,F001,minor,67.0,TECH02,pump,2806.0,28.63
FR02,P003,WO1003,1017.0,41.0,apres_midi,2016.0,F004,minor,160.0,TECH01,pump,283.0,81.45
FR02,P003,WO1003,1142.0,42.0,nuit,2015.0,F002,major,61.0,TECH03,bearing,,85.35
FR01,P003,WO1003,928.0,51.0,,2021.0,F003,critical,174.0,TECH03,pump,1826.0,65.35
FR01,,WO1002,1126.0,53.0,nuit,2014.0,F002,major,85.0,TECH02,sensor,2738.0,25.89
FR01,P002,WO1002,1112.0,54.0,nuit,2013.0,F004,critical,66.0,TECH01,bearing,455.0,140.21
,P002,WO1002,1086.0,44.0,nuit,2020.0,F002,,95.0,TECH01,,2123.0,97.82
FR02,P003,WO1002,1012.0,53.0,apres_midi,2012.0,F001,minor,31.0,TECH02,sensor,1480.0,82.98
FR01,P001,WO1001,1198.0,50.0,matin,2021.0,F004,major,45.0,TECH03,valve,1364.0,66.37
FR01,P001,WO1002,1060.0,47.0,matin,2013.0,F004,minor,174.0,TECH03,bearing,112.0,107.99
FR02,P002,WO1001,918.0,41.0,apres_midi,2017.0,F004,critical,128.0,TECH01,pump,1452.0,88.66
FR01,P001,WO1001,1163.0,45.0,nuit,2017.0,F001,critical,32.0,TECH02,sensor,1873.0,130.22
FR02,P003,WO1001,1058.0,40.0,matin,2012.0,F003,minor,146.0,TECH01,valve,2979.0,92.37
FR02,P003,WO1003,9430.099895068206,46.0,apres_midi,2019.0,F001,major,,TECH03,,1609.0,87.84
FR01,P001,WO1001,907.0,43.0,matin,2015.0,F004,minor,137.0,,pump,1962.0,45.79
FR01,P003,WO1001,1052.0,40.0,apres_midi,2018.0,F004,major,102.0,TECH01,pump,1732.0,29.59
FR02,P002,WO1001,1012.0,48.0,nuit,2021.0,F002,minor,103.0,TECH03,pump,251.0,47.45
FR01,P003,WO1003,1047.0,48.0,matin,2020.0,F001,minor,78.0,TECH03,valve,1607.0,40.98
FR01,P001,WO1002,937.0,50.0,apres_midi,2013.0,F003,critical,31.0,TECH02,valve,2430.0,114.09
FR01,P002,WO1002,1034.0,42.0,,2018.0,F004,major,176.0,TECH02,pump,2797.0,53.24
FR01,P003,WO1001,1134.0,45.0,matin,2012.0,F001,major,24.0,TECH02,bearing,866.0,107.85
FR02,P002,WO1001,1154.0,46.0,apres_midi,2014.0,F004,minor,134.0,TECH03,valve,2519.0,95.6
FR02,P001,WO1002,973.0,52.0,matin,2015.0,F003,major,62.0,TECH02,pump,2080.0,52.6
FR02,P003,WO1002,1175.0,54.0,apres_midi,2014.0,F003,minor,85.0,TECH01,valve,2640.0,99.58
FR02,P003,WO1002,1108.0,43.0,matin,2019.0,F002,minor,153.0,TECH03,valve,1513.0,110.44
FR01,P002,WO1002,1166.0,45.0,nuit,2018.0,F002,major,118.0,TECH01,pump,1784.0,22.39
FR01,P003,WO1001,1043.0,48.0,matin,2014.0,F002,major,34.0,TECH03,sensor,911.0,92.6
FR02,P003,WO1001,941.0,53.0,apres_midi,2018.0,,minor,165.0,TECH01,bearing,1093.0,120.38
FR02,P003,,1123.0,54.0,nuit,2013.0,F001,major,68.0,TECH02,valve,1321.0,34.81
FR01,P003,WO1002,951.0,49.0,nuit,2014.0,F001,major,21.0,TECH03,pump,362.0,
FR02,P001,WO1003,1036.0,45.0,matin,2018.0,F003,major,152.0,TECH03,pump,1625.0,58.43
FR02,P003,WO1002,1094.0,46.0,matin,2021.0,,major,56.0,TECH01,sensor,1670.0,102.95
FR01,P002,WO1002,994.0,45.0,matin,2016.0,F001,critical,25.0,TECH03,valve,1217.0,119.02
FR02,P001,WO1003,1157.0,46.0,nuit,2020.0,F004,critical,61.0,TECH01,bearing,2990.0,145.39
FR01,P002,WO1003,9430.099895068206,,nuit,2019.0,F001,minor,70.0,TECH02,bearing,865.0,
,,WO1002,1131.0,45.0,matin,2017.0,F003,minor,35.0,TECH01,sensor,129.0,
FR02,P002,WO1003,993.0,51.0,apres_midi,2015.0,F001,critical,92.0,TECH01,bearing,2589.0,88.1
FR01,P001,WO1003,1120.0,48.0,nuit,2014.0,,minor,86.0,TECH03,bearing,669.0,66.61
FR02,P001,WO1003,1196.0,50.0,,2017.0,F003,critical,100.0,,pump,1528.0,46.59
FR01,P001,WO1002,1102.0,42.0,apres_midi,2020.0,F004,minor,,TECH02,sensor,2030.0,135.43
FR02,P003,,980.0,53.0,matin,2016.0,F003,major,46.0,TECH02,valve,1193.0,95.96
FR02,P002,WO1003,1104.0,45.0,nuit,2018.0,F002,major,107.0,TECH02,sensor,1846.0,103.27
FR02,P001,WO1001,976.0,43.0,nuit,2018.0,F002,critical,83.0,TECH03,bearing,1426.0,100.21
FR01,P002,WO1003,,46.0,matin,2018.0,F001,critical,58.0,,pump,2300.0,
FR01,P001,,1094.0,46.0,apres_midi,2020.0,F003,critical,154.0,TECH03,valve,,61.98
FR02,P001,,941.0,52.0,nuit,2013.0,,critical,92.0,TECH02,bearing,1903.0,129.82
,P001,WO1001,1081.0,48.0,matin,2019.0,,major,163.0,TECH01,pump,1648.0,78.38
FR02,P002,,1144.0,43.0,matin,2013.0,F003,major,75.0,TECH02,bearing,1556.0,21.9
FR02,P003,WO1001,1094.0,53.0,apres_midi,2012.0,F001,critical,30.0,TECH02,bearing,470.0,76.75
FR01,P001,WO1002,977.0,47.0,apres_midi,,F001,critical,156.0,TECH02,sensor,1542.0,50.25
,P001,WO1001,1024.0,47.0,nuit,2017.0,F003,minor,20.0,TECH01,bearing,1141.0,132.07
FR01,P001,WO1002,,47.0,apres_midi,2013.0,F004,major,63.0,TECH01,valve,2613.0,86.58
FR02,P003,WO1003,926.0,53.0,apres_midi,2016.0,F004,major,54.0,TECH03,bearing,1612.0,149.24
FR01,P002,WO1002,1180.0,47.0,nuit,2012.0,F002,critical,103.0,TECH02,sensor,550.0,24.23
,P002,WO1001,1192.0,45.0,matin,2018.0,F004,minor,27.0,TECH02,pump,2109.0,
FR02,P002,WO1001,,47.0,nuit,2012.0,F002,major,90.0,TECH02,bearing,865.0,26.83
FR01,P002,WO1001,1135.0,45.0,nuit,2019.0,F003,minor,56.0,TECH02,bearing,1623.0,56.93
FR02,P001,WO1003,1102.0,49.0,apres_midi,2016.0,F001,minor,120.0,TECH03,sensor,2505.0,49.88
FR02,P003,WO1001,1041.0,53.0,apres_midi,2016.0,F001,major,,TECH01,pump,2045.0,56.69
FR01,P001,WO1001,993.0,53.0,matin,2014.0,F004,major,40.0,TECH03,bearing,1060.0,147.5
FR02,P003,WO1001,1051.0,41.0,apres_midi,2013.0,F001,,24.0,TECH03,bearing,1073.0,56.19
FR01,P002,WO1002,1152.0,52.0,matin,2017.0,F003,minor,42.0,TECH03,valve,2070.0,
FR02,P003,WO1001,966.0,,matin,2015.0,F004,major,90.0,TECH01,sensor,454.0,143.67
FR01,P001,WO1002,1075.0,42.0,matin,2021.0,F004,critical,84.0,TECH03,pump,1113.0,101.28
FR02,P001,WO1001,1002.0,45.0,nuit,2015.0,F002,minor,172.0,TECH02,bearing,1598.0,57.25
FR02,P002,WO1002,990.0,46.0,apres_midi,2017.0,F003,major,166.0,TECH03,sensor,844.0,105.7
FR02,P001,WO1002,1092.0,53.0,apres_midi,2013.0,F002,minor,21.0,TECH02,sensor,259.0,122.53
FR01,P001,WO1003,1065.0,43.0,matin,2013.0,F004,major,159.0,TECH03,sensor,2728.0,22.19
FR01,P003,WO1003,989.0,40.0,apres_midi,2021.0,F002,minor,44.0,TECH03,pump,2716.0,50.55
FR01,P001,,,43.0,matin,2021.0,F003,minor,143.0,TECH02,,801.0,94.22
FR01,P002,WO1002,950.0,45.0,apres_midi,2015.0,,critical,101.0,TECH02,bearing,2243.0,86.42
FR02,P002,WO1003,1065.0,47.0,,2017.0,F004,minor,145.0,TECH02,bearing,809.0,74.77
FR02,P001,WO1002,1073.0,52.0,apres_midi,2013.0,F002,minor,,TECH02,pump,2200.0,24.01
FR01,P002,WO1003,,51.0,matin,2018.0,F004,minor,80.0,TECH02,bearing,1435.0,143.64
FR01,P003,WO1003,,52.0,nuit,2019.0,,major,63.0,TECH01,pump,2959.0,112.96
FR01,P003,WO1001,908.0,52.0,apres_midi,2020.0,,major,28.0,TECH01,bearing,415.0,149.39
FR02,P001,WO1001,986.0,53.0,nuit,2017.0,F001,major,,TECH01,sensor,2154.0,133.72
FR01,P001,WO1003,993.0,52.0,matin,2013.0,F003,major,122.0,,bearing,2643.0,94.58
FR01,P003,WO1003,951.0,43.0,,2017.0,F004,minor,160.0,TECH01,sensor,2912.0,65.79
FR02,P002,WO1002,1078.0,49.0,apres_midi,2019.0,F001,critical,160.0,TECH02,pump,706.0,41.32
FR02,P001,WO1003,1177.0,40.0,matin,2021.0,F003,minor,,TECH01,valve,1936.0,47.47
FR01,P001,WO1003,1138.0,44.0,apres_midi,2012.0,F001,minor,47.0,TECH01,sensor,2792.0,132.84
FR02,P002,WO1001,972.0,46.0,matin,,F002,critical,120.0,TECH03,,2225.0,131.95
FR01,P001,WO1003,971.0,,matin,2012.0,F004,critical,108.0,TECH02,valve,780.0,131.88
FR02,P002,WO1002,967.0,42.0,matin,2017.0,F001,critical,128.0,TECH03,valve,1259.0,131.89
FR01,P002,WO1003,904.0,,apres_midi,2021.0,F001,critical,123.0,TECH01,bearing,268.0,44.23
FR01,P002,WO1001,1137.0,46.0,apres_midi,2015.0,F003,critical,73.0,TECH01,pump,601.0,130.98
FR01,P002,WO1001,1020.0,43.0,apres_midi,2014.0,F003,critical,174.0,TECH03,bearing,1738.0,36.29
FR01,P002,WO1001,1110.0,44.0,apres_midi,2014.0,F004,major,98.0,TECH03,pump,1069.0,73.88
FR02,P003,WO1001,1161.0,50.0,,,F001,critical,150.0,TECH02,valve,2669.0,
FR02,P002,WO1003,957.0,46.0,nuit,2014.0,F004,critical,112.0,TECH01,sensor,2653.0,110.71
FR02,P003,WO1002,942.0,41.0,apres_midi,2020.0,F003,critical,114.0,TECH02,pump,820.0,104.08
FR02,P002,WO1002,,43.0,matin,2015.0,F004,critical,78.0,TECH01,pump,2199.0,49.5
FR01,,WO1002,971.0,43.0,matin,2012.0,,critical,,TECH01,,,115.77
,P003,WO1003,990.0,45.0,apres_midi,2015.0,F004,major,139.0,TECH03,valve,1366.0,91.19
FR02,P001,WO1003,936.0,51.0,apres_midi,2012.0,F002,major,37.0,TECH01,valve,816.0,82.59
FR02,P002,WO1003,1136.0,50.0,matin,2021.0,F004,major,171.0,TECH01,bearing,2696.0,50.42
FR02,P002,WO1002,1192.0,46.0,apres_midi,2021.0,F004,minor,80.0,TECH02,,1927.0,36.22
FR02,,WO1003,1053.0,43.0,apres_midi,2014.0,F002,critical,144.0,TECH01,sensor,1784.0,49.73
