maintenance_event_id,timestamp,machine_id,Last_Maintenance_Days_Ago,Maintenance_History_Count,Failure_History_Count,maintenance_type,failure_type,failure_code,failure_severity,repair_time_minutes,downtime_minutes,technician_id,spare_part_used,maintenance_cost
MEV5623,2026-01-20 18:35:00,M04,32.0,10.0,2.0,preventive,mechanical,F002,critical,105.0,,TECH01,sensor,2504.0
MEV5624,2026-01-20 18:40:00,M01,5.0,17.0,12.0,preventive,mechanical,F003,critical,,0.0,TECH02,sensor,1971.0
MEV5625,2026-01-20 18:45:00,M04,107.0,0.0,10.0,corrective,electrical,F001,critical,153.0,196.0,TECH01,valve,2479.0
MEV5626,2026-01-20 18:50:00,M04,118.0,24.0,4.0,preventive,hydraulic,F001,major,109.0,33.0,TECH01,pump,2654.0
MEV5627,2026-01-20 18:55:00,M02,111.0,29.0,1.0,preventive,electrical,F004,minor,112.0,38.0,TECH03,valve,
MEV5628,2026-01-20 19:00:00,M01,73.0,16.0,11.0,preventive,mechanical,F001,critical,176.0,61.0,TECH03,sensor,2327.0
MEV5629,2026-01-20 19:05:00,,89.0,15.0,13.0,preventive,none,F001,minor,25.0,124.0,TECH02,sensor,701.0
MEV5630,2026-01-20 19:10:00,M04,110.0,,5.0,corrective,hydraulic,F001,critical,,11.0,TECH03,valve,2470.0
MEV5631,2026-01-20 19:15:00,M01,1.0,4.0,6.0,preventive,electrical,,major,132.0,221.0,TECH03,pump,1684.0
,,M04,62.0,0.0,10.0,preventive,electrical,F004,major,163.0,153.0,TECH02,pump,1052.0
MEV5633,2026-01-20 19:25:00,M01,21.0,12.0,8.0,corrective,electrical,F003,critical,113.0,1065.3580960386676,TECH01,valve,
MEV5634,2026-01-20 19:30:00,M04,97.0,27.0,6.0,corrective,none,F004,major,170.0,111.0,TECH03,pump,2447.0
MEV5635,,M02,4.0,15.0,8.0,preventive,hydraulic,F003,major,171.0,203.0,TECH02,pump,2599.0
MEV5636,2026-01-20 19:40:00,M01,33.0,2.0,3.0,preventive,mechanical,F004,critical,110.0,51.0,TECH02,valve,1039.0
MEV5637,2026-01-20 19:45:00,,53.0,1.0,4.0,preventive,hydraulic,F002,major,145.0,210.0,TECH02,pump,
MEV5638,2026-01-20 19:50:00,M04,22.0,10.0,,preventive,none,F004,critical,55.0,89.0,TECH03,pump,2067.0
MEV5639,2026-01-20 19:55:00,M04,22.0,3.0,12.0,preventive,hydraulic,F004,critical,110.0,72.0,TECH01,sensor,1352.0
MEV5640,,M01,67.0,28.0,12.0,preventive,none,F003,major,151.0,11.0,TECH03,valve,209.0
MEV5641,2026-01-20 20:05:00,M04,1.0,26.0,1.0,preventive,none,F003,critical,83.0,34.0,TECH01,bearing,2603.0
MEV5642,2026-01-20 20:10:00,M04,90.0,1.0,14.0,preventive,mechanical,F002,major,52.0,193.0,TECH03,pump,665.0
MEV5643,2026-01-20 20:15:00,M01,63.0,1.0,2.0,corrective,mechanical,F001,minor,146.0,38.0,TECH03,bearing,882.0
,2026-01-20 20:20:00,M03,36.0,17.0,11.0,preventive,hydraulic,F002,major,76.0,19.0,TECH01,sensor,1752.0
MEV5645,2026-01-20 20:25:00,M04,113.0,25.0,1.0,corrective,electrical,F001,critical,20.0,234.0,TECH03,valve,1780.0
MEV5646,,M01,5.0,13.0,,preventive,mechanical,F004,critical,48.0,,TECH03,valve,
MEV5647,2026-01-20 20:35:00,M02,96.0,9.0,12.0,,none,F001,minor,77.0,161.0,TECH03,pump,2955.0
MEV5648,2026-01-20 20:40:00,M04,55.0,4.0,14.0,preventive,hydraulic,F004,minor,29.0,4.0,TECH01,pump,1320.0
MEV5649,2026-01-20 20:45:00,M04,,7.0,13.0,preventive,none,F004,critical,72.0,117.0,TECH02,,2788.0
MEV5650,2026-01-20 20:50:00,M01,94.0,0.0,7.0,preventive,hydraulic,F002,major,67.0,152.0,TECH03,sensor,2982.0
MEV5651,2026-01-20 20:55:00,M02,88.0,21.0,11.0,corrective,mechanical,F003,major,61.0,144.0,TECH03,bearing,2692.0
,2026-01-20 21:00:00,M04,59.0,0.0,10.0,corrective,mechanical,,minor,159.0,187.0,TECH01,valve,1973.0
MEV5653,2026-01-20 21:05:00,M03,62.0,28.0,11.0,preventive,none,F001,major,,,TECH02,sensor,2344.0
MEV5654,2026-01-20 21:10:00,M01,65.0,17.0,0.0,corrective,hydraulic,F004,critical,598.0422047244094,91.0,TECH03,valve,1933.0
MEV5655,2026-01-20 21:15:00,M04,32.0,5.0,0.0,preventive,mechanical,F003,minor,165.0,135.0,TECH03,valve,1677.0
MEV5656,2026-01-20 21:20:00,M01,20.0,29.0,1.0,preventive,none,F004,major,117.0,,TECH03,valve,859.0
MEV5657,2026-01-20 21:25:00,M02,49.0,23.0,10.0,preventive,electrical,F004,critical,159.0,167.0,TECH02,pump,1761.0
MEV5658,2026-01-20 21:30:00,M03,44.0,5.0,7.0,preventive,,F002,major,32.0,23.0,TECH01,valve,565.0
MEV5659,2026-01-20 21:35:00,M02,11.0,0.0,11.0,preventive,none,F004,critical,117.0,163.0,TECH02,sensor,2568.0
MEV5660,2026-01-20 21:40:00,M04,,2.0,5.0,corrective,mechanical,F004,minor,116.0,67.0,TECH03,pump,1634.0
MEV5661,2026-01-20 21:45:00,M02,39.0,12.0,3.0,preventive,mechanical,F003,critical,77.0,198.0,TECH01,valve,1588.0
MEV5662,2026-01-20 21:50:00,M02,90.0,24.0,3.0,preventive,mechanical,F002,major,134.0,128.0,TECH02,pump,114.0
MEV5663,2026-01-20 21:55:00,M02,11.0,17.0,14.0,preventive,mechanical,F002,minor,167.0,42.0,TECH02,pump,1849.0
MEV5664,2026-01-20 22:00:00,M01,87.0,22.0,2.0,,electrical,F003,critical,97.0,110.0,TECH03,bearing,535.0
MEV5665,2026-01-20 22:05:00,M02,73.0,10.0,11.0,preventive,electrical,F002,minor,58.0,176.0,TECH03,bearing,251.0
MEV5666,2026-01-20 22:10:00,M01,96.0,29.0,0.0,preventive,electrical,F004,major,55.0,8.0,TECH01,bearing,
MEV5667,2026-01-20 22:15:00,M01,22.0,23.0,,corrective,mechanical,F002,major,177.0,54.0,,bearing,2703.0
MEV5668,2026-01-20 22:20:00,M01,83.0,0.0,49.32201613748297,corrective,mechanical,F004,major,135.0,151.0,TECH03,pump,541.0
MEV5669,2026-01-20 22:25:00,M04,96.0,12.0,2.0,preventive,electrical,F004,critical,96.0,50.0,TECH03,sensor,2109.0
MEV5670,2026-01-20 22:30:00,M02,57.0,,6.0,preventive,mechanical,F004,critical,155.0,191.0,TECH02,sensor,329.0
MEV5671,2026-01-20 22:35:00,M01,84.0,0.0,49.32201613748297,preventive,electrical,F002,minor,103.0,1065.3580960386676,TECH01,bearing,1272.0
MEV5672,2026-01-20 22:40:00,M03,,26.0,49.32201613748297,preventive,none,F003,minor,91.0,146.0,TECH01,pump,220.0
MEV5673,2026-01-20 22:45:00,M02,118.0,6.0,4.0,preventive,mechanical,F001,,137.0,42.0,TECH02,sensor,2388.0
MEV5674,2026-01-20 22:50:00,M01,67.0,2.0,10.0,corrective,none,F001,critical,30.0,12.0,TECH01,valve,2345.0
MEV5675,2026-01-20 22:55:00,M01,54.0,24.0,49.32201613748297,preventive,mechanical,F002,critical,21.0,6.0,TECH01,sensor,1499.0
MEV5676,2026-01-20 23:00:00,M03,,21.0,10.0,preventive,none,F004,minor,94.0,64.0,TECH03,,948.0
MEV5677,2026-01-20 23:05:00,M03,2.0,29.0,13.0,preventive,none,F002,minor,24.0,175.0,TECH01,sensor,2747.0
MEV5678,2026-01-20 23:10:00,M04,11.0,15.0,8.0,preventive,none,F002,minor,152.0,239.0,TECH03,bearing,2149.0
MEV5679,2026-01-20 23:15:00,M04,40.0,5.0,7.0,corrective,none,F004,critical,163.0,138.0,,valve,1748.0
MEV5680,2026-01-20 23:20:00,M04,57.0,10.0,3.0,corrective,none,F003,critical,74.0,148.0,TECH03,sensor,2774.0
MEV5681,2026-01-20 23:25:00,M01,32.0,2.0,9.0,preventive,none,F003,minor,32.0,152.0,TECH03,valve,1742.0
MEV5682,2026-01-20 23:30:00,M02,38.0,28.0,6.0,preventive,hydraulic,F001,critical,124.0,224.0,TECH01,pump,2564.0
MEV5683,2026-01-20 23:35:00,M02,51.0,22.0,2.0,corrective,none,F004,major,166.0,170.0,TECH03,bearing,
MEV5684,2026-01-20 23:40:00,M03,17.0,15.0,8.0,preventive,electrical,F003,minor,148.0,21.0,TECH03,bearing,2479.0
MEV5685,2026-01-20 23:45:00,M02,53.0,29.0,13.0,preventive,hydraulic,F001,major,598.0422047244094,149.0,TECH03,valve,1605.0
MEV5686,2026-01-20 23:50:00,M04,78.0,22.0,5.0,preventive,mechanical,F002,,135.0,84.0,TECH01,pump,711.0
MEV5687,2026-01-20 23:55:00,M03,33.0,14.0,7.0,corrective,none,F003,major,173.0,14.0,TECH02,sensor,184.0
MEV5688,2026-01-21 00:00:00,M02,23.0,26.0,5.0,preventive,none,F003,,144.0,120.0,,bearing,2240.0
MEV5689,2026-01-21 00:05:00,M02,34.0,27.0,12.0,preventive,none,F002,critical,158.0,64.0,TECH03,valve,941.0
MEV5690,2026-01-21 00:10:00,M02,77.0,21.0,2.0,preventive,mechanical,F001,minor,57.0,75.0,TECH02,sensor,2738.0
MEV5691,2026-01-21 00:15:00,M02,50.0,7.0,2.0,preventive,,F003,critical,127.0,85.0,TECH03,valve,1303.0
MEV5692,2026-01-21 00:20:00,M01,20.0,10.0,0.0,corrective,mechanical,F002,critical,64.0,179.0,TECH02,bearing,1158.0
MEV5693,2026-01-21 00:25:00,M03,106.0,13.0,12.0,preventive,hydraulic,F001,minor,114.0,151.0,,,1947.0
MEV5694,2026-01-21 00:30:00,M04,29.0,24.0,4.0,preventive,mechanical,F003,minor,175.0,183.0,TECH01,bearing,2082.0
MEV5695,2026-01-21 00:35:00,M04,103.0,,5.0,preventive,mechanical,F003,major,142.0,41.0,TECH01,bearing,534.0
MEV5696,2026-01-21 00:40:00,M04,69.0,0.0,4.0,corrective,none,F003,critical,24.0,188.0,TECH03,bearing,2432.0
MEV5697,2026-01-21 00:45:00,M04,34.0,19.0,4.0,preventive,hydraulic,F001,critical,115.0,127.0,TECH03,sensor,640.0
MEV5698,2026-01-21 00:50:00,M01,56.0,14.0,2.0,preventive,hydraulic,F001,major,125.0,164.0,TECH03,valve,827.0
MEV5699,2026-01-21 00:55:00,M02,34.0,,1.0,preventive,none,F003,minor,28.0,217.0,TECH03,,2436.0
MEV5700,2026-01-21 01:00:00,M02,36.0,19.0,8.0,preventive,electrical,F003,major,22.0,130.0,TECH03,sensor,2032.0
MEV5701,2026-01-21 01:05:00,M01,80.0,29.0,4.0,preventive,none,F001,minor,118.0,,TECH02,sensor,1821.0
MEV5702,2026-01-21 01:10:00,M02,15.0,11.0,12.0,corrective,mechanical,F001,critical,118.0,192.0,TECH01,sensor,1431.0
MEV5703,2026-01-21 01:15:00,M04,47.0,23.0,12.0,preventive,hydraulic,F002,critical,118.0,122.0,TECH03,bearing,449.0
MEV5704,2026-01-21 01:20:00,M01,66.0,8.0,12.0,preventive,none,F004,,112.0,164.0,TECH02,sensor,968.0
MEV5705,,M01,101.0,15.0,5.0,preventive,electrical,F002,major,152.0,179.0,TECH01,bearing,1778.0
MEV5706,2026-01-21 01:30:00,M04,105.0,12.0,4.0,corrective,none,F004,minor,,1065.3580960386676,TECH03,bearing,2025.0
,2026-01-21 01:35:00,M04,32.0,17.0,11.0,preventive,none,F001,critical,,76.0,TECH02,bearing,2918.0
MEV5708,,M01,40.0,15.0,8.0,corrective,hydraulic,F001,minor,25.0,156.0,TECH02,valve,1175.0
MEV5709,2026-01-21 01:45:00,M04,6.0,9.0,2.0,preventive,electrical,F002,critical,28.0,101.0,TECH01,valve,1166.0
MEV5710,2026-01-21 01:50:00,M02,52.0,19.0,0.0,preventive,hydraulic,,major,159.0,152.0,TECH02,pump,1017.0
MEV5711,2026-01-21 01:55:00,M03,110.0,17.0,1.0,corrective,mechanical,F004,critical,168.0,41.0,TECH02,bearing,945.0
MEV5712,2026-01-21 02:00:00,M02,97.0,19.0,13.0,preventive,electrical,F001,critical,70.0,18.0,TECH02,valve,652.0
MEV5713,2026-01-21 02:05:00,M02,113.0,2.0,12.0,preventive,electrical,F002,major,135.0,184.0,TECH01,pump,2495.0
MEV5714,2026-01-21 02:10:00,M01,7.0,8.0,,preventive,none,F004,minor,82.0,75.0,TECH03,sensor,2137.0
MEV5715,2026-01-21 02:15:00,M02,25.0,24.0,9.0,preventive,none,F003,minor,171.0,42.0,TECH01,sensor,1301.0
MEV5716,2026-01-21 02:20:00,M01,96.0,1.0,12.0,preventive,hydraulic,F004,critical,128.0,208.0,TECH01,bearing,2813.0
MEV5717,2026-01-21 02:25:00,M02,38.0,6.0,13.0,corrective,hydraulic,F002,critical,148.0,81.0,TECH03,,1108.0
MEV5718,2026-01-21 02:30:00,M03,89.0,21.0,7.0,corrective,mechanical,F004,major,115.0,24.0,TECH01,bearing,102.0
MEV5719,2026-01-21 02:35:00,M04,94.0,9.0,7.0,preventive,mechanical,F001,minor,104.0,,TECH02,bearing,1371.0
MEV5720,,M02,102.0,24.0,7.0,preventive,none,F004,minor,131.0,73.0,TECH01,pump,2858.0
MEV5721,2026-01-21 02:45:00,M03,59.0,15.0,10.0,preventive,electrical,F001,critical,66.0,225.0,TECH02,pump,2983.0
MEV5722,2026-01-21 02:50:00,M01,34.0,14.0,14.0,preventive,electrical,F004,critical,124.0,34.0,TECH01,pump,1978.0
MEV5723,2026-01-21 02:55:00,M02,47.0,22.0,8.0,preventive,mechanical,F001,major,30.0,38.0,TECH02,sensor,491.0
MEV5724,2026-01-21 03:00:00,M03,111.0,23.0,12.0,corrective,mechanical,F003,critical,76.0,199.0,TECH01,sensor,994.0
MEV5725,2026-01-21 03:05:00,,74.0,22.0,7.0,,mechanical,F001,major,141.0,151.0,TECH02,bearing,413.0
MEV5726,2026-01-21 03:10:00,M02,45.0,7.0,1.0,preventive,,F004,critical,178.0,194.0,TECH03,pump,1093.0
MEV5727,2026-01-21 03:15:00,M04,116.0,3.0,3.0,preventive,electrical,F002,major,80.0,119.0,TECH01,pump,873.0
MEV5728,2026-01-21 03:20:00,M01,59.0,10.0,8.0,corrective,electrical,F001,critical,598.0422047244094,157.0,TECH03,sensor,2058.0
MEV5729,2026-01-21 03:25:00,M01,69.0,26.0,6.0,preventive,hydraulic,F003,minor,37.0,216.0,TECH01,bearing,
MEV5730,2026-01-21 03:30:00,M02,80.0,7.0,13.0,preventive,electrical,F001,minor,94.0,110.0,TECH01,pump,486.0
MEV5731,2026-01-21 03:35:00,M03,12.0,2.0,4.0,corrective,electrical,,major,598.0422047244094,,TECH02,pump,2123.0
MEV5732,2026-01-21 03:40:00,M03,52.0,28.0,4.0,corrective,electrical,F003,critical,121.0,5.0,TECH03,bearing,1565.0
MEV5733,2026-01-21 03:45:00,M01,15.0,5.0,11.0,,electrical,F003,minor,79.0,103.0,TECH02,pump,474.0
MEV5734,2026-01-21 03:50:00,M04,101.0,17.0,,corrective,hydraulic,F004,minor,33.0,1065.3580960386676,TECH02,pump,2094.0
MEV5735,2026-01-21 03:55:00,M01,96.0,12.0,11.0,preventive,electrical,F004,major,77.0,3.0,TECH03,bearing,2628.0
MEV5736,2026-01-21 04:00:00,M01,19.0,5.0,5.0,corrective,electrical,F002,minor,139.0,147.0,TECH01,valve,384.0
MEV5737,2026-01-21 04:05:00,M04,54.0,19.0,3.0,preventive,none,F002,major,157.0,96.0,TECH01,valve,955.0
MEV5738,2026-01-21 04:10:00,M04,87.0,21.0,5.0,preventive,none,F004,minor,167.0,110.0,TECH03,sensor,1935.0
,2026-01-21 04:15:00,M04,117.0,6.0,12.0,,hydraulic,F004,critical,80.0,1.0,TECH03,pump,575.0
,2026-01-21 04:20:00,M02,27.0,6.0,13.0,preventive,none,F002,critical,71.0,209.0,TECH01,bearing,355.0
MEV5741,2026-01-21 04:25:00,M04,62.0,2.0,12.0,preventive,hydraulic,,critical,122.0,167.0,TECH02,sensor,592.0
MEV5742,2026-01-21 04:30:00,M01,2.0,15.0,9.0,,mechanical,F001,critical,102.0,126.0,TECH02,pump,142.0
MEV5743,2026-01-21 04:35:00,M03,108.0,,13.0,preventive,none,F002,major,44.0,61.0,TECH02,pump,2014.0
MEV5744,2026-01-21 04:40:00,M04,29.0,24.0,9.0,preventive,electrical,F003,major,36.0,201.0,TECH03,pump,2641.0
MEV5745,2026-01-21 04:45:00,,10.0,6.0,7.0,preventive,electrical,F001,major,50.0,,TECH01,sensor,1263.0
MEV5746,2026-01-21 04:50:00,M02,110.0,0.0,2.0,,mechanical,F004,major,73.0,204.0,TECH01,sensor,2408.0
MEV5747,,M01,25.0,5.0,3.0,preventive,mechanical,F002,,165.0,144.0,TECH02,bearing,2057.0
MEV5748,2026-01-21 05:00:00,M03,82.0,19.0,9.0,corrective,electrical,F003,critical,46.0,196.0,TECH01,sensor,668.0
MEV5749,2026-01-21 05:05:00,M02,70.0,6.0,0.0,corrective,hydraulic,F002,critical,96.0,7.0,TECH02,sensor,7834.856088560886
MEV5750,2026-01-21 05:10:00,M04,6.0,5.0,5.0,preventive,hydraulic,F002,major,105.0,107.0,TECH01,bearing,2616.0
MEV5751,2026-01-21 05:15:00,M04,112.0,0.0,12.0,preventive,mechanical,F002,major,172.0,174.0,TECH03,pump,2035.0
MEV5752,2026-01-21 05:20:00,M03,57.0,28.0,2.0,preventive,electrical,F003,,78.0,45.0,TECH03,sensor,1849.0
MEV5753,2026-01-21 05:25:00,M02,20.0,8.0,12.0,preventive,electrical,F001,major,69.0,222.0,TECH03,,2911.0
MEV5754,2026-01-21 05:30:00,M03,33.0,3.0,8.0,preventive,hydraulic,F003,minor,173.0,229.0,TECH03,valve,1233.0
MEV5755,2026-01-21 05:35:00,,59.0,8.0,2.0,preventive,mechanical,F001,critical,31.0,45.0,TECH03,sensor,2955.0
MEV5756,2026-01-21 05:40:00,M03,8.0,8.0,12.0,preventive,electrical,F003,minor,157.0,175.0,TECH02,valve,2991.0
MEV5757,2026-01-21 05:45:00,M01,93.0,7.0,12.0,preventive,none,F003,major,44.0,32.0,TECH01,sensor,2312.0
MEV5758,2026-01-21 05:50:00,M01,101.0,12.0,9.0,preventive,electrical,F002,critical,82.0,171.0,TECH02,valve,616.0
MEV5759,2026-01-21 05:55:00,M02,87.0,6.0,10.0,corrective,,F004,critical,115.0,41.0,TECH02,valve,1139.0
MEV5760,2026-01-21 06:00:00,M02,83.0,3.0,0.0,preventive,mechanical,,critical,162.0,69.0,TECH01,sensor,162.0
MEV5761,2026-01-21 06:05:00,M03,20.0,26.0,11.0,preventive,hydraulic,F001,critical,86.0,232.0,TECH01,sensor,1457.0
MEV5762,2026-01-21 06:10:00,M04,81.0,18.0,6.0,corrective,none,F001,minor,138.0,208.0,TECH03,bearing,557.0
MEV5763,2026-01-21 06:15:00,M03,63.0,14.0,13.0,corrective,mechanical,F003,critical,105.0,206.0,TECH03,valve,501.0
MEV5764,,M02,76.0,17.0,7.0,preventive,hydraulic,,major,27.0,224.0,TECH02,bearing,2151.0
MEV5765,2026-01-21 06:25:00,M03,83.0,27.0,8.0,preventive,none,F003,major,20.0,133.0,TECH03,sensor,828.0
MEV5766,2026-01-21 06:30:00,M03,33.0,10.0,8.0,corrective,mechanical,F003,critical,46.0,3.0,TECH02,pump,172.0
MEV5767,2026-01-21 06:35:00,M02,24.0,23.0,4.0,corrective,mechanical,F002,critical,152.0,60.0,TECH02,pump,1446.0
MEV5768,2026-01-21 06:40:00,M04,59.0,11.0,12.0,preventive,mechanical,F001,minor,116.0,219.0,TECH01,pump,2847.0
MEV5769,,M01,99.0,4.0,10.0,preventive,mechanical,F002,critical,36.0,17.0,TECH03,sensor,1307.0
MEV5770,2026-01-21 06:50:00,M01,43.0,1.0,5.0,corrective,hydraulic,F004,minor,138.0,159.0,TECH02,bearing,2029.0
,2026-01-21 06:55:00,M04,92.0,28.0,8.0,corrective,,F002,,53.0,46.0,TECH01,sensor,2278.0
MEV5772,2026-01-21 07:00:00,M03,113.0,21.0,2.0,corrective,,F003,major,112.0,81.0,TECH03,sensor,2080.0
MEV5773,2026-01-21 07:05:00,,51.0,13.0,2.0,preventive,mechanical,F004,critical,114.0,1065.3580960386676,TECH03,bearing,
MEV5774,2026-01-21 07:10:00,M01,51.0,24.0,12.0,corrective,electrical,F001,major,106.0,49.0,TECH01,valve,379.0
MEV5775,2026-01-21 07:15:00,,37.0,29.0,14.0,preventive,mechanical,F001,major,68.0,220.0,TECH03,bearing,2285.0
MEV5776,2026-01-21 07:20:00,M02,16.0,0.0,2.0,preventive,none,F003,,149.0,189.0,TECH03,,2195.0
MEV5777,2026-01-21 07:25:00,M02,33.0,20.0,6.0,corrective,mechanical,F001,minor,598.0422047244094,146.0,TECH03,bearing,1916.0
MEV5778,2026-01-21 07:30:00,M01,92.0,4.0,4.0,preventive,hydraulic,F002,major,114.0,139.0,TECH02,sensor,273.0
MEV5779,2026-01-21 07:35:00,M02,63.0,22.0,2.0,preventive,electrical,F002,critical,,107.0,TECH02,bearing,2307.0
MEV5780,2026-01-21 07:40:00,M04,17.0,8.0,11.0,preventive,mechanical,F002,critical,101.0,1065.3580960386676,TECH03,sensor,639.0
MEV5781,2026-01-21 07:45:00,M04,9.0,14.0,7.0,preventive,mechanical,F003,critical,115.0,72.0,TECH03,pump,855.0
MEV5782,2026-01-21 07:50:00,M03,8.0,23.0,1.0,preventive,electrical,F001,minor,45.0,96.0,TECH01,bearing,647.0
MEV5783,2026-01-21 07:55:00,M02,92.0,3.0,1.0,corrective,mechanical,F003,,598.0422047244094,118.0,TECH02,pump,561.0
MEV5784,2026-01-21 08:00:00,M03,25.0,28.0,11.0,corrective,electrical,F004,critical,79.0,221.0,TECH02,valve,1507.0
MEV5785,2026-01-21 08:05:00,M01,,20.0,0.0,corrective,mechanical,F003,major,84.0,19.0,TECH02,sensor,1756.0
MEV5786,2026-01-21 08:10:00,M01,102.0,7.0,1.0,corrective,hydraulic,F001,,170.0,85.0,TECH02,valve,
MEV5787,2026-01-21 08:15:00,M02,81.0,20.0,12.0,corrective,mechanical,F003,critical,67.0,223.0,TECH01,pump,1831.0
MEV5788,2026-01-21 08:20:00,M04,56.0,27.0,5.0,corrective,mechanical,F001,minor,143.0,115.0,TECH01,sensor,2563.0
MEV5789,2026-01-21 08:25:00,M03,47.0,10.0,3.0,corrective,electrical,F002,major,63.0,189.0,TECH01,sensor,833.0
MEV5790,2026-01-21 08:30:00,M04,63.0,12.0,3.0,preventive,mechanical,F002,major,79.0,83.0,TECH02,valve,656.0
MEV5791,2026-01-21 08:35:00,M01,75.0,19.0,2.0,preventive,none,F004,critical,90.0,1065.3580960386676,TECH02,pump,450.0
MEV5792,2026-01-21 08:40:00,M03,27.0,11.0,14.0,corrective,none,F004,major,42.0,178.0,TECH02,sensor,2432.0
MEV5793,2026-01-21 08:45:00,M03,44.0,23.0,10.0,preventive,hydraulic,F001,major,171.0,72.0,TECH03,sensor,933.0
MEV5794,2026-01-21 08:50:00,,34.0,19.0,8.0,corrective,none,F001,critical,71.0,21.0,TECH03,bearing,2148.0
MEV5795,2026-01-21 08:55:00,M03,88.0,4.0,2.0,preventive,mechanical,F002,critical,48.0,166.0,TECH03,bearing,1690.0
MEV5796,2026-01-21 09:00:00,M03,16.0,16.0,11.0,corrective,mechanical,F003,critical,72.0,184.0,TECH03,valve,148.0
MEV5797,2026-01-21 09:05:00,M04,87.0,1.0,10.0,corrective,none,F004,major,164.0,138.0,TECH02,pump,2292.0
MEV5798,2026-01-21 09:10:00,M02,46.0,1.0,0.0,,hydraulic,F001,minor,83.0,114.0,TECH03,valve,7834.856088560886
MEV5799,2026-01-21 09:15:00,M03,73.0,1.0,13.0,corrective,,F002,major,43.0,154.0,TECH03,valve,1365.0
MEV5800,2026-01-21 09:20:00,M02,26.0,20.0,7.0,preventive,electrical,F001,major,118.0,7.0,TECH03,sensor,311.0
MEV5801,,M01,8.0,7.0,12.0,preventive,none,,minor,112.0,238.0,TECH03,valve,2118.0
MEV5802,2026-01-21 09:30:00,,31.0,28.0,11.0,preventive,mechanical,F003,major,598.0422047244094,173.0,TECH02,valve,609.0
MEV5803,2026-01-21 09:35:00,M04,116.0,28.0,10.0,corrective,electrical,F004,major,58.0,237.0,TECH01,pump,2484.0
MEV5804,2026-01-21 09:40:00,M04,14.0,2.0,14.0,preventive,mechanical,F002,major,,170.0,TECH01,pump,1626.0
MEV5805,2026-01-21 09:45:00,M02,8.0,1.0,7.0,preventive,none,F003,major,107.0,57.0,TECH02,valve,169.0
MEV5806,,M03,34.0,17.0,49.32201613748297,corrective,none,F003,minor,63.0,133.0,TECH01,pump,2411.0
MEV5807,2026-01-21 09:55:00,M03,,9.0,10.0,preventive,none,F004,major,168.0,150.0,TECH01,valve,2827.0
MEV5808,2026-01-21 10:00:00,M01,25.0,,6.0,preventive,electrical,F004,minor,128.0,43.0,,pump,137.0
MEV5809,2026-01-21 10:05:00,M03,83.0,9.0,10.0,preventive,none,F001,critical,34.0,112.0,TECH03,bearing,2299.0
MEV5810,2026-01-21 10:10:00,M03,13.0,5.0,3.0,preventive,electrical,F004,minor,165.0,199.0,TECH02,sensor,1266.0
MEV5811,2026-01-21 10:15:00,M03,43.0,1.0,3.0,preventive,none,F002,critical,103.0,9.0,TECH02,bearing,424.0
MEV5812,,M04,38.0,,8.0,preventive,electrical,F001,major,116.0,2.0,TECH02,pump,442.0
MEV5813,2026-01-21 10:25:00,M02,81.0,8.0,0.0,preventive,hydraulic,F002,critical,111.0,212.0,TECH03,bearing,1778.0
MEV5814,2026-01-21 10:30:00,M02,76.0,5.0,4.0,preventive,mechanical,F001,critical,45.0,132.0,TECH03,sensor,2032.0
MEV5815,2026-01-21 10:35:00,M03,13.0,22.0,3.0,preventive,mechanical,F002,major,46.0,226.0,TECH01,valve,1788.0
MEV5816,,M03,112.0,22.0,13.0,preventive,none,F002,major,,206.0,TECH01,valve,2226.0
MEV5817,2026-01-21 10:45:00,,30.0,18.0,8.0,preventive,electrical,F002,minor,110.0,119.0,TECH02,bearing,188.0
MEV5818,2026-01-21 10:50:00,M04,10.0,8.0,5.0,,mechanical,F001,minor,114.0,1065.3580960386676,TECH02,sensor,2851.0
MEV5819,2026-01-21 10:55:00,M03,100.0,27.0,4.0,preventive,none,F003,minor,106.0,173.0,TECH03,pump,279.0
MEV5820,2026-01-21 11:00:00,M02,22.0,28.0,8.0,preventive,none,F003,critical,65.0,184.0,TECH02,pump,1310.0
MEV5821,2026-01-21 11:05:00,M04,36.0,13.0,8.0,preventive,hydraulic,F001,minor,32.0,119.0,TECH02,bearing,208.0
MEV5822,2026-01-21 11:10:00,M01,33.0,26.0,7.0,corrective,hydraulic,F002,critical,127.0,33.0,TECH02,pump,2391.0
MEV5823,2026-01-21 11:15:00,M01,28.0,21.0,10.0,corrective,hydraulic,F002,critical,157.0,53.0,TECH01,valve,7834.856088560886
MEV5824,2026-01-21 11:20:00,M01,56.0,26.0,4.0,corrective,,,critical,134.0,207.0,TECH02,pump,1021.0
MEV5825,2026-01-21 11:25:00,M04,10.0,27.0,1.0,,hydraulic,F002,minor,,29.0,TECH01,pump,1288.0
MEV5826,2026-01-21 11:30:00,M01,56.0,18.0,7.0,preventive,none,F001,major,104.0,17.0,TECH01,bearing,1413.0
MEV5827,,M03,79.0,26.0,14.0,corrective,electrical,F003,minor,83.0,231.0,TECH03,valve,2485.0
MEV5828,2026-01-21 11:40:00,M01,,26.0,8.0,preventive,none,F004,major,143.0,50.0,TECH03,sensor,429.0
MEV5829,2026-01-21 11:45:00,M03,29.0,27.0,13.0,corrective,none,F001,,41.0,4.0,TECH02,sensor,2099.0
